RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
1792,97860116,Harris,469,Spain,Female,36,10,215969.63,3,1,0,65854.77
1793,49270720,Ryan,408,Germany,Female,48,6,30151.02,2,1,1,28064.55
1794,47223271,Fitzpatrick,843,France,Female,77,8,184928.75,2,0,0,74238.45
1795,25246163,Horton,564,France,Female,77,5,83395.24,1,1,1,141004.01
1796,81897528,Taylor,477,France,Male,36,9,0.0,1,0,0,76990.18
1797,83650760,Gilbert,573,Germany,Male,66,0,95861.14,2,1,1,49218.83
1798,58909712,Matthews,558,France,Female,80,6,75788.89,1,1,1,115481.89
1799,87041210,Sanchez,719,Spain,Female,63,2,75143.41,3,1,0,83564.37
1800,86459806,Santiago,464,France,Male,36,4,45484.59,1,1,0,33161.25
1801,49403583,Schmidt,558,France,Male,39,9,207699.13,1,0,1,30797.6
1802,55396735,Little,363,France,Male,41,3,138193.53,1,1,1,141492.4
1803,36052293,Williams,358,France,Female,62,9,0.0,3,1,0,194934.38
1804,69985718,Gutierrez,389,Germany,Male,29,4,246756.98,1,1,1,46618.81
1805,80321670,Love,799,Spain,Male,47,4,49584.17,1,0,1,154629.72
1806,78004583,Garcia,586,France,Female,75,5,38377.21,1,1,1,17521.34
1807,47892713,Townsend,630,France,Male,55,9,236918.77,2,1,1,76315.18
1808,82865738,Smith,708,Spain,Female,70,9,0.0,1,1,1,101337.63
1809,99936993,Pierce,550,Germany,Male,48,10,0.0,1,1,1,53749.39
1810,54258363,Hickman,595,Spain,Male,53,5,221778.2,1,1,0,105915.68
1811,13842043,Russell,627,France,Male,36,7,66639.19,2,0,0,176522.89
1812,30126195,Donovan,584,France,Male,65,7,0.0,1,0,0,188887.59
1813,42030003,Johns,843,France,Male,62,10,0.0,1,1,0,20111.39
1814,53933164,Woods,353,France,Female,53,8,162383.14,1,0,1,54369.19
1815,98353774,Gonzalez,503,Germany,Female,47,7,230445.18,2,1,0,195826.78
1816,18653210,Maynard,791,France,Male,72,10,28943.17,2,1,1,54083.68
1817,45122169,Morris,378,Germany,Female,66,1,91266.69,2,1,1,138541.47
1818,36403979,Brewer,458,France,Male,72,9,0.0,3,0,0,50690.74
1819,27831820,Velez,447,Spain,Male,50,10,110675.56,4,1,0,71273.12
1820,12094716,Davis,564,France,Male,35,0,28430.96,1,0,1,38255.8
1821,71048732,Andrews,642,France,Male,80,9,0.0,2,1,0,171260.04
1822,21378747,Nichols,424,Germany,Male,69,1,0.0,2,1,0,176529.75
1823,77985740,Sharp,675,France,Female,66,1,34664.38,3,1,1,59382.5
1824,68994763,Zuniga,495,France,Female,76,2,158933.64,1,1,1,164717.96
1825,36883826,Gentry,477,France,Female,45,9,0.0,2,0,1,71648.33
1826,65688961,Thompson,690,Spain,Female,76,6,0.0,1,1,1,19803.88
1827,79254560,Khan,391,Germany,Male,64,1,78919.54,3,0,1,151615.28
1828,97031997,Thompson,705,Germany,Female,28,0,146186.37,1,0,1,119289.25
1829,98878568,Gillespie,390,Spain,Male,74,5,0.0,1,1,0,54876.49
1830,69776314,Osborn,771,Spain,Male,77,8,154332.18,1,1,0,50599.95
1831,16774760,Sanders,383,Germany,Female,71,2,208008.48,1,1,0,195124.67
1832,28350879,Simpson,366,Germany,Female,62,5,0.0,2,1,1,172500.21
1833,29882789,Zuniga,514,Germany,Male,50,2,204248.69,1,1,1,161959.67
1834,56540494,Hayden,502,France,Male,34,0,211604.52,1,1,0,25603.54
1835,23951190,Howe,835,Spain,Male,23,4,0.0,3,1,0,151037.45
1836,61701591,Mcdowell,727,Germany,Female,21,9,137555.02,1,0,0,42908.04
1837,38002956,Smith,425,France,Male,37,10,169367.93,2,1,1,195477.79
1838,21838036,Bradley,436,France,Male,65,3,238073.68,1,0,0,10417.84
1839,48151861,Rodriguez,466,France,Male,64,6,0.0,1,1,0,70427.7
1840,65665995,Bird,711,France,Male,44,5,81920.48,2,1,0,85729.57
1841,95669398,Mitchell,691,France,Female,32,9,214337.38,2,1,1,164840.58
1842,21753201,Hays,818,France,Female,23,6,104382.76,1,1,0,153244.56
1843,15664109,Daniels,376,France,Male,64,4,23369.64,4,0,0,74998.43
1844,60434666,Snyder,662,Germany,Female,31,3,0.0,3,1,1,113112.06
1845,68941581,Mays,636,France,Male,77,6,133080.49,4,1,1,167119.03
1846,17875728,Rosales,483,France,Female,28,6,51461.62,1,1,1,3639.92
1847,14229911,Mcdonald,568,France,Female,56,5,184450.46,1,1,1,160435.62
1848,85559156,Lee,517,Spain,Female,26,7,151096.56,2,1,1,189379.21
1849,89072697,Rodriguez,447,France,Female,43,3,74525.66,2,1,0,6412.9
1850,87359806,Martin,617,France,Male,33,9,116455.2,1,1,0,9116.2
1851,44092321,Stevens,586,Germany,Male,22,4,170320.78,2,0,1,68902.8
1852,11697458,Scott,658,France,Male,74,3,0.0,1,0,1,17553.91
1853,41086805,Lopez,804,France,Female,69,0,43208.37,1,1,1,95855.22
1854,34653449,Doyle,743,France,Female,78,7,0.0,1,0,1,145742.14
1855,65584629,Gibbs,522,Germany,Male,27,0,0.0,2,1,0,113379.85
1856,36841508,Bradley,750,Germany,Female,67,4,116654.95,1,1,0,39286.38
1857,77094028,Todd,759,Germany,Female,20,5,72496.75,2,1,1,130962.26
1858,52363471,Thompson,818,France,Male,30,5,107017.99,2,1,1,136970.9
1859,43290525,Chase,825,Spain,Female,60,4,199908.23,2,0,1,186489.19
1860,74549534,Prince,539,France,Male,66,2,193546.3,4,1,1,29359.38
1861,85487620,Wilcox,471,France,Female,47,4,0.0,2,1,0,138467.23
1862,66642319,Robertson,395,France,Male,79,7,27048.98,4,1,1,182285.44
1863,57932398,Miller,413,Germany,Female,71,1,0.0,1,0,1,100312.83
1864,21354047,Caldwell,479,France,Female,62,5,0.0,1,1,0,72359.94
1865,52945526,Lopez,659,Germany,Female,23,8,87906.2,1,0,1,34149.9
1866,40252839,Taylor,712,Spain,Female,34,7,96756.92,1,1,0,173357.38
1867,28861036,Morris,542,France,Female,76,10,36757.05,2,0,1,78849.27
1868,80920510,Wright,656,France,Male,62,7,167863.69,1,1,1,184976.49
1869,76585102,Green,530,France,Female,68,7,0.0,2,1,0,169551.66
1870,76570999,Young,641,France,Male,70,6,31942.3,2,0,1,75327.97
1871,33585963,Molina,720,France,Male,36,7,228127.7,2,0,0,114782.86
1872,43306944,Finley,631,Spain,Male,59,5,140917.68,1,1,0,5434.81
1873,86831458,Turner,378,France,Female,52,1,113405.99,2,0,0,52644.28
1874,86086315,Sharp,498,Spain,Male,63,1,0.0,1,1,1,142054.57
1875,28819052,Smith,616,France,Female,43,7,0.0,1,1,1,135582.19
1876,61982789,Valdez,645,Spain,Female,68,10,0.0,2,1,0,70673.89
1877,41035337,Schwartz,360,Spain,Female,22,0,0.0,2,1,1,161721.61
1878,70127087,Brown,513,Germany,Male,46,5,185010.63,1,0,1,47167.21
1879,99718650,Wilson,462,Spain,Female,54,5,189140.76,3,1,1,92254.11
1880,74934816,Parker,536,France,Female,37,10,0.0,1,0,0,94506.13
1881,61766115,Sullivan,644,France,Female,66,3,0.0,1,1,0,68163.35
1882,72404690,Shaw,581,Germany,Male,38,10,0.0,1,1,1,190933.22
1883,75266206,Jacobson,576,Germany,Male,27,10,224561.73,2,1,0,139336.81
1884,59582401,Padilla,659,Spain,Male,22,9,0.0,2,0,1,107839.87
1885,12845929,Collins,447,France,Male,53,2,144847.31,1,1,1,102103.02
1886,12806299,Wilson,404,France,Female,23,10,0.0,1,1,1,31859.22
1887,73621955,Hendricks,460,France,Male,43,2,232313.99,2,1,0,74437.38
1888,16641404,Phillips,501,Spain,Female,21,0,0.0,1,1,0,134554.66
1889,55023680,Mendez,595,Spain,Male,79,2,28578.77,1,1,1,184914.04
1890,90661742,Robinson,755,Germany,Female,56,3,79418.54,2,0,0,163292.81
1891,72296553,Anderson,418,Germany,Male,56,10,0.0,1,1,1,60077.96
1892,33062385,Hernandez,661,Germany,Male,67,10,0.0,3,1,0,86791.33
1893,33441871,Adkins,638,Germany,Male,52,4,247779.71,1,1,0,16583.5
1894,96974380,Obrien,599,France,Female,18,2,187568.28,2,1,0,20434.46
1895,74609985,Perry,385,Germany,Female,41,5,0.0,1,0,1,94046.08
1896,55956810,Dunn,588,France,Male,74,10,0.0,3,1,1,106043.88
1897,80793559,Ruiz,497,Germany,Male,53,4,0.0,1,1,1,52805.42
1898,44916493,Medina,816,France,Male,23,2,53894.33,2,0,0,128556.54
1899,60906310,Beck,576,Spain,Male,58,5,37082.36,2,1,1,140676.14
1900,17285930,Robinson,593,Spain,Male,71,5,38687.41,1,1,1,59823.23
1901,84635669,Wright,840,Germany,Male,63,7,0.0,1,1,1,151684.95
1902,58410427,Fischer,686,Germany,Female,77,1,15996.18,2,1,1,41120.98
1903,93226851,Marks,795,Germany,Female,61,0,212954.1,3,1,0,108850.28
1904,81860634,Miller,714,Germany,Female,77,3,14805.58,1,0,0,160856.22
1905,34013751,Griffin,840,France,Female,74,6,89015.35,1,1,1,107401.82
1906,97482278,Padilla,831,Spain,Female,48,10,11774.06,2,1,0,181592.54
1907,82585906,Miller,550,France,Female,37,9,148531.86,1,1,0,11700.25
1908,16660973,Elliott,503,Germany,Male,41,2,68595.41,4,1,0,117662.77
1909,24140178,Brown,799,Germany,Male,42,2,175460.11,2,1,0,112351.09
1910,83615421,Kelley,850,Germany,Male,53,4,23306.86,2,0,0,132070.67
1911,11677003,Wagner,422,Spain,Male,38,4,0.0,1,0,1,166681.37
1912,15343170,Armstrong,550,Germany,Male,47,9,239402.36,1,1,0,145170.62
1913,32520686,Hernandez,645,Spain,Female,41,2,49252.91,2,1,1,158056.55
1914,93187277,Murphy,366,France,Female,61,8,230950.75,3,1,1,57763.35
1915,39080764,Meyer,478,Spain,Female,59,3,0.0,4,1,1,77499.48
1916,21962723,Wilson,566,Spain,Female,47,2,0.0,1,1,0,125355.39
1917,44218054,Harris,410,France,Female,39,10,107893.51,1,1,0,110692.29
1918,79357873,Aguilar,776,Spain,Male,45,1,0.0,1,1,0,192220.77
1919,77017261,Davis,453,Germany,Female,24,9,0.0,3,1,0,37366.9
1920,91595615,Dixon,391,Spain,Female,52,10,10649.96,1,1,1,70255.67
1921,81646535,Stokes,374,Germany,Female,72,8,91115.57,1,1,1,114551.05
1922,54610123,Chavez,388,France,Male,45,3,93006.13,1,0,1,173592.75
1923,61578953,Palmer,640,France,Male,31,2,0.0,1,1,0,185869.7
1924,51531533,Bryant,480,Germany,Male,73,6,0.0,4,1,1,67207.27
1925,57960165,Brown,847,Spain,Male,27,7,0.0,2,0,1,13421.69
1926,47660253,Ford,578,Germany,Male,33,10,0.0,1,0,1,84323.94
1927,44182724,Roman,457,France,Male,33,1,71222.42,1,0,0,78868.83
1928,62993088,Cummings,521,Germany,Female,71,6,37577.52,1,1,1,197297.41
1929,35792704,Foster,784,Germany,Female,48,4,119615.34,1,0,1,86212.25
1930,67113528,Velasquez,827,France,Female,59,10,200064.55,1,0,0,61144.6
1931,63478461,Reese,451,France,Male,42,4,147321.27,2,1,1,73075.47
1932,31970451,Lane,703,France,Male,30,2,0.0,1,1,0,79385.26
1933,22467440,Williams,361,France,Male,23,4,99519.96,1,0,1,164308.08
1934,91193369,Cooper,624,France,Male,61,1,221037.87,1,1,0,16202.98
1935,20340925,Brown,450,France,Female,26,3,48552.07,2,1,0,63301.41
1936,57030890,Mcknight,393,Spain,Male,62,5,0.0,2,1,0,193263.7
1937,13655980,Michael,792,France,Male,53,0,145964.36,2,1,1,30620.5
1938,92645770,Jones,654,France,Male,73,9,0.0,2,0,1,148520.26
1939,16763975,Peck,794,France,Male,60,3,0.0,2,1,0,71278.7
1940,20103457,Johnson,366,France,Male,37,5,169441.45,1,1,0,116357.11
1941,93050327,Ortiz,679,Germany,Female,35,8,220554.34,3,0,0,19909.61
1942,49930157,Mack,406,France,Male,75,10,0.0,1,1,0,61282.33
1943,13946492,Cannon,660,Germany,Male,60,10,112446.0,1,1,0,100172.99
1944,26126288,Good,846,Germany,Female,74,1,156622.33,2,1,0,46340.13
1945,93843103,Brewer,652,France,Male,38,10,0.0,1,1,0,108373.99
1946,93781578,Fisher,361,Germany,Male,21,6,178499.82,3,1,0,43951.86
1947,20722401,Haney,667,Germany,Female,67,5,64306.56,1,1,0,130020.11
1948,60730967,Reyes,429,France,Female,50,1,210918.87,3,1,0,180870.87
1949,94794558,Kane,565,Germany,Female,44,7,94463.14,2,1,0,17097.73
1950,68605084,Knox,688,Spain,Female,24,6,130249.66,4,1,0,43323.21
1951,18315951,Bennett,613,Germany,Female,23,10,41013.71,3,1,1,168884.61
1952,17669743,Vega,828,France,Female,80,4,0.0,3,1,0,126310.7
1953,56462201,Stanley,498,Spain,Female,32,4,18975.28,2,1,1,15741.78
1954,14777231,Ryan,430,France,Female,35,6,170623.79,1,1,1,97270.02
1955,78639384,Valdez,564,France,Female,49,8,129804.75,1,1,1,41951.7
1956,49800292,Bailey,834,France,Female,73,10,112874.63,2,1,0,39819.28
1957,47626652,White,723,Germany,Male,28,8,0.0,4,0,1,188129.07
1958,57551667,Medina,813,Spain,Female,37,8,0.0,2,1,0,152308.31
1959,84443565,Rice,547,France,Female,41,5,0.0,3,0,1,139246.12
1960,97386857,Luna,549,France,Female,32,9,126051.96,2,0,0,47785.76
1961,71312022,Walker,374,Germany,Female,65,5,87626.29,1,0,0,23714.69
1962,25582146,Smith,815,Spain,Female,24,2,105181.74,1,1,1,174166.52
1963,12491636,Johnson,438,France,Male,38,0,184254.72,1,1,1,1175.91
1964,65426849,Evans,617,Spain,Male,59,6,0.0,1,1,0,77619.28
1965,11627295,Nunez,492,France,Male,43,3,63522.36,2,1,1,55522.5
1966,28501916,Stephens,408,Spain,Female,61,0,0.0,4,1,0,114075.24
1967,56328328,Patel,759,Germany,Female,73,7,0.0,2,1,0,50101.69
1968,97989697,Morrow,838,France,Male,31,5,127427.02,1,1,0,62241.07
1969,53741990,Wright,714,Germany,Female,74,5,190143.63,1,1,1,170007.97
1970,89310445,Reed,375,Spain,Female,54,1,0.0,1,1,0,120637.76
1971,91536580,Hill,396,France,Male,75,0,56163.13,2,1,0,29136.51
1972,66179830,Pineda,637,France,Female,38,1,107895.02,1,1,0,145294.31
1973,12784629,Hardy,615,France,Female,35,3,217273.85,1,1,0,41491.84
1974,49079781,Rodriguez,365,France,Female,22,1,0.0,1,1,1,86600.99
1975,68071917,Pacheco,548,Spain,Female,20,0,0.0,1,0,1,129321.45
1976,78936880,Barnes,750,France,Female,40,6,171434.64,3,1,1,54385.91
1977,91591433,Miranda,756,Spain,Female,43,10,65276.61,1,1,1,76821.36
1978,94388907,Stephenson,631,France,Female,54,10,71284.8,1,0,0,146829.92
1979,59323130,Smith,818,Spain,Male,41,7,34568.1,1,1,0,187582.19
1980,71039982,Harris,435,France,Male,66,5,42934.52,1,0,0,105849.01
1981,95039476,Garcia,599,France,Female,36,3,112903.43,2,1,0,1994.19
1982,94585910,Johnson,740,France,Female,68,5,176527.16,2,1,0,67692.75
1983,72609170,Harper,619,Spain,Male,42,2,0.0,1,1,0,79726.87
1984,60821102,Warner,684,France,Male,38,7,75074.14,2,1,1,67834.72
1985,25445128,Williams,466,France,Male,29,9,14240.81,1,0,0,87253.77
1986,57469725,Yang,356,Spain,Male,74,1,233598.22,2,1,0,126533.25
1987,35590187,Morales,486,Spain,Male,78,4,57200.14,1,0,0,24225.61
1988,96536634,Young,720,Spain,Male,58,0,196652.2,1,1,1,54526.1
1989,19967502,Robinson,525,France,Male,50,5,0.0,2,1,0,101529.62
1990,22935107,Shields,677,France,Female,67,1,59693.7,2,1,0,63114.66
1991,77943039,Brown,847,Germany,Male,70,3,188151.7,2,1,0,198217.07
1992,81530109,Gordon,664,France,Male,21,5,133494.83,1,1,1,86286.29
1993,72253884,Roberts,564,France,Male,80,9,0.0,1,1,0,173959.83
1994,78485199,Cabrera,826,France,Female,59,10,135807.11,4,1,0,179301.97
1995,59330649,Dennis,431,Spain,Female,74,7,80901.29,1,0,1,167201.4
1996,31459320,Flores,572,France,Female,24,7,221674.13,1,1,0,9379.65
1997,44978990,Harper,827,Germany,Male,39,10,0.0,1,0,1,189549.35
1998,49489976,Chambers,721,France,Male,72,5,0.0,1,0,0,25748.51
1999,40851197,Flores,772,Germany,Male,50,3,182360.31,1,0,1,6880.73
2000,84684085,Turner,832,Germany,Female,34,7,113735.45,1,1,0,82873.92
